0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.1811453994944999,-0.5548239616554465,1.947264732290516,0.5707654473391753,0.5683707130823261,-1.4208375497300898,0.6283262896356386,-0.31784807260745496,2.9567590775077095,-0.8159675905379393,-0.4887954602149883,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,0.8054302879318289,-0.2903739520695205
-1.7075236785971595,0.04231104352382959,0.5097317554101466,0.5707654473391753,0.5683707130823261,-1.4208375497300898,-1.5915297775935684,3.146157193267012,-0.33820814404767563,-0.8159675905379393,-0.4887954602149883,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,0.8054302879318289,-0.2903739520695205
-1.4205830250095377,1.6266710482676436,-0.9278012214702231,0.5707654473391753,-1.7594150736179015,0.7038102281221141,0.6283262896356386,-0.31784807260745496,-0.33820814404767563,-0.8159675905379393,2.045845514932088,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,-1.2415723806063763,3.443835071544513
-0.49123792309141967,0.7297148077344059,-0.9278012214702231,0.5707654473391753,-1.7594150736179015,0.7038102281221141,0.6283262896356386,-0.31784807260745496,-0.33820814404767563,1.2255388713916133,-0.4887954602149883,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,0.8054302879318289,-0.2903739520695205
-1.1978828162549657,0.4308487973437385,0.5097317554101466,0.5707654473391753,0.5683707130823261,0.7038102281221141,0.6283262896356386,3.146157193267012,-0.33820814404767563,-0.8159675905379393,-0.4887954602149883,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,0.8054302879318289,-0.2903739520695205
-0.7653304877124315,-1.1236604272971322,-0.9278012214702231,-1.7520331769588602,0.5683707130823261,0.7038102281221141,-1.5915297775935684,-0.31784807260745496,-0.33820814404767563,-0.8159675905379393,-0.4887954602149883,2.4629117048595273,-0.27758228743591956,3.6896661588328503,-0.46422079356657875,-0.27431885848479565,-1.2415723806063763,-0.2903739520695205
1.2432540874009206,-0.7071823433008686,-0.9278012214702231,0.5707654473391753,0.5683707130823261,0.7038102281221141,0.6283262896356386,-0.31784807260745496,-0.33820814404767563,1.2255388713916133,-0.4887954602149883,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,0.8054302879318289,-0.2903739520695205
-0.7096554355237884,-0.18670414142595074,-0.9278012214702231,0.5707654473391753,0.5683707130823261,0.7038102281221141,0.6283262896356386,-0.31784807260745496,-0.33820814404767563,-0.8159675905379393,-0.4887954602149883,2.4629117048595273,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,-1.2415723806063763,3.443835071544513
1.37173497706702,-0.27016692259377995,0.5097317554101466,0.5707654473391753,-1.7594150736179015,0.7038102281221141,0.6283262896356386,-0.31784807260745496,-0.33820814404767563,1.2255388713916133,-0.4887954602149883,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,3.6453928305312844,-1.2415723806063763,-0.2903739520695205
-1.103663497166493,-0.5979284881240965,1.947264732290516,0.5707654473391753,0.5683707130823261,-1.4208375497300898,0.6283262896356386,-0.31784807260745496,2.9567590775077095,-0.8159675905379393,-0.4887954602149883,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,0.8054302879318289,-0.2903739520695205
0.8620941147248261,0.2578336758670796,-0.9278012214702231,-1.7520331769588602,-1.7594150736179015,0.7038102281221141,0.6283262896356386,-0.31784807260745496,-0.33820814404767563,1.2255388713916133,-0.4887954602149883,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,2.154147366637896,-0.27431885848479565,-1.2415723806063763,-0.2903739520695205
-1.0479884449778498,0.13926637729818914,0.5097317554101466,-1.7520331769588602,0.5683707130823261,0.7038102281221141,0.6283262896356386,-0.31784807260745496,-0.33820814404767563,-0.8159675905379393,2.045845514932088,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,2.154147366637896,-0.27431885848479565,-1.2415723806063763,-0.2903739520695205
1.3631695844226133,0.785356661846292,0.5097317554101466,0.5707654473391753,0.5683707130823261,0.7038102281221141,0.6283262896356386,-0.31784807260745496,-0.33820814404767563,1.2255388713916133,-0.4887954602149883,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,0.8054302879318289,-0.2903739520695205
0.806419062536183,1.4355066524883953,-0.9278012214702231,0.5707654473391753,0.5683707130823261,-1.4208375497300898,0.6283262896356386,-0.31784807260745496,-0.33820814404767563,-0.8159675905379393,-0.4887954602149883,2.4629117048595273,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,-1.2415723806063763,3.443835071544513
1.7015025938766746,1.0138942343144253,0.5097317554101466,0.5707654473391753,0.5683707130823261,0.7038102281221141,0.6283262896356386,-0.31784807260745496,-0.33820814404767563,1.2255388713916133,-0.4887954602149883,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,0.8054302879318289,-0.2903739520695205
-0.8381363251898877,-0.6577494514503947,0.5097317554101466,0.5707654473391753,0.5683707130823261,-1.4208375497300898,-1.5915297775935684,-0.31784807260745496,-0.33820814404767563,-0.8159675905379393,-0.4887954602149883,-0.40602348757648005,3.6025353391139996,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,0.8054302879318289,-0.2903739520695205
-0.09722986144871522,0.15156489870060175,-0.9278012214702231,-1.7520331769588602,-1.7594150736179015,0.7038102281221141,-1.5915297775935684,-0.31784807260745496,-0.33820814404767563,-0.8159675905379393,-0.4887954602149883,-0.40602348757648005,3.6025353391139996,-0.27102723036501736,2.154147366637896,-0.27431885848479565,-1.2415723806063763,-0.2903739520695205
-0.606870723790909,-0.137151846455065,0.5097317554101466,-1.7520331769588602,0.5683707130823261,-1.4208375497300898,-1.5915297775935684,-0.31784807260745496,-0.33820814404767563,1.2255388713916133,-0.4887954602149883,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,2.154147366637896,-0.27431885848479565,-1.2415723806063763,-0.2903739520695205
-0.3841705150363369,0.46213241489162293,0.5097317554101466,0.5707654473391753,-1.7594150736179015,0.7038102281221141,0.6283262896356386,-0.31784807260745496,-0.33820814404767563,1.2255388713916133,-0.4887954602149883,-0.40602348757648005,-0.27758228743591956,-0.27102723036501736,-0.46422079356657875,-0.27431885848479565,0.8054302879318289,-0.2903739520695205
